Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-11-18 00:00:00,Sweden,North Central Sweden,SE-SE2,0.75,17.76,99.82,99.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-19 00:00:00,Sweden,North Central Sweden,SE-SE2,0.72,17.54,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-20 00:00:00,Sweden,North Central Sweden,SE-SE2,0.67,17.21,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-21 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.44,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-22 00:00:00,Sweden,North Central Sweden,SE-SE2,0.92,18.26,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-23 00:00:00,Sweden,North Central Sweden,SE-SE2,0.73,17.39,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.58,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-25 00:00:00,Sweden,North Central Sweden,SE-SE2,0.93,18.71,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-26 00:00:00,Sweden,North Central Sweden,SE-SE2,1.09,19.51,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-27 00:00:00,Sweden,North Central Sweden,SE-SE2,1.26,20.35,99.72,99.72,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-28 00:00:00,Sweden,North Central Sweden,SE-SE2,1.23,20.15,99.73,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-29 00:00:00,Sweden,North Central Sweden,SE-SE2,1.09,18.99,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-11-30 00:00:00,Sweden,North Central Sweden,SE-SE2,0.98,18.58,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-01 00:00:00,Sweden,North Central Sweden,SE-SE2,0.92,18.60,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-02 00:00:00,Sweden,North Central Sweden,SE-SE2,0.95,18.42,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.04,18.72,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.93,18.36,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-05 00:00:00,Sweden,North Central Sweden,SE-SE2,1.07,18.85,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-06 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,18.73,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-07 00:00:00,Sweden,North Central Sweden,SE-SE2,0.89,18.60,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-08 00:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.43,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-09 00:00:00,Sweden,North Central Sweden,SE-SE2,0.75,17.52,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-10 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,18.32,99.80,99.80,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-11 00:00:00,Sweden,North Central Sweden,SE-SE2,,,,,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-12 00:00:00,Sweden,North Central Sweden,SE-SE2,0.87,17.93,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-13 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,18.40,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-14 00:00:00,Sweden,North Central Sweden,SE-SE2,0.81,17.76,99.82,99.82,Electricity Maps Estimation; entsoe.eu,true,ESTIMATED_FORECASTS_HIERARCHY
2021-12-15 00:00:00,Sweden,North Central Sweden,SE-SE2,0.69,17.23,99.84,99.84,entsoe.eu,false,
2021-12-16 00:00:00,Sweden,North Central Sweden,SE-SE2,0.60,16.86,99.86,99.86,entsoe.eu,false,
2021-12-17 00:00:00,Sweden,North Central Sweden,SE-SE2,0.77,17.45,99.83,99.83,entsoe.eu,false,
2021-12-18 00:00:00,Sweden,North Central Sweden,SE-SE2,0.76,17.35,99.83,99.83,entsoe.eu,false,
2021-12-19 00:00:00,Sweden,North Central Sweden,SE-SE2,0.74,17.68,99.83,99.83,entsoe.eu,false,
2021-12-20 00:00:00,Sweden,North Central Sweden,SE-SE2,0.82,17.69,99.81,99.81,entsoe.eu,false,
2021-12-21 00:00:00,Sweden,North Central Sweden,SE-SE2,1.17,19.57,99.75,99.75,entsoe.eu,false,
2021-12-22 00:00:00,Sweden,North Central Sweden,SE-SE2,0.94,18.44,99.79,99.79,entsoe.eu,false,
2021-12-23 00:00:00,Sweden,North Central Sweden,SE-SE2,0.81,18.07,99.82,99.82,entsoe.eu,false,
2021-12-24 00:00:00,Sweden,North Central Sweden,SE-SE2,0.65,17.12,99.85,99.85,entsoe.eu,false,
2021-12-25 00:00:00,Sweden,North Central Sweden,SE-SE2,0.62,16.46,99.86,99.86,entsoe.eu,false,
2021-12-26 00:00:00,Sweden,North Central Sweden,SE-SE2,0.76,16.71,99.83,99.83,entsoe.eu,false,
2021-12-27 00:00:00,Sweden,North Central Sweden,SE-SE2,0.78,16.61,99.83,99.83,entsoe.eu,false,
2021-12-28 00:00:00,Sweden,North Central Sweden,SE-SE2,0.77,17.04,99.83,99.83,entsoe.eu,false,
2021-12-29 00:00:00,Sweden,North Central Sweden,SE-SE2,0.90,17.49,99.81,99.81,entsoe.eu,false,
2021-12-30 00:00:00,Sweden,North Central Sweden,SE-SE2,0.85,18.02,99.81,99.81,entsoe.eu,false,
2021-12-31 00:00:00,Sweden,North Central Sweden,SE-SE2,0.84,17.64,99.81,99.81,entsoe.eu,false,
